,cluster,input,movement conditioned,movement lift,movement overall,num_hh_in_cluster,num_hh_with_increase_in_input,threshold
57,1,quantity_of_improved_seeds_used___policy,17.647058823529413,0.8780903665814153,20.097087378640776,1030,102,80
58,2,quantity_of_improved_seeds_used___policy,15.981735159817351,0.7946473871131404,20.11173184357542,895,219,80
59,3,quantity_of_improved_seeds_used___policy,22.68041237113402,1.1286205203730977,20.095693779904305,418,97,80
60,0,quantity_of_improved_seeds_used___policy,16.666666666666664,1.0991735537190082,15.162907268170425,798,72,85
61,1,quantity_of_improved_seeds_used___policy,13.725490196078432,0.9120809614168249,15.048543689320388,1030,102,85
62,2,quantity_of_improved_seeds_used___policy,13.698630136986301,0.9081684424150177,15.083798882681565,895,219,85
63,3,quantity_of_improved_seeds_used___policy,17.525773195876287,1.1628211422025854,15.07177033492823,418,97,85
64,0,quantity_of_improved_seeds_used___policy,9.722222222222223,0.9578189300411524,10.150375939849624,798,72,90
65,1,quantity_of_improved_seeds_used___policy,6.862745098039216,0.6796757164404225,10.097087378640776,1030,102,90
66,2,quantity_of_improved_seeds_used___policy,8.67579908675799,0.8627600202942668,10.05586592178771,895,219,90
67,3,quantity_of_improved_seeds_used___policy,12.371134020618557,1.2312223858615612,10.047846889952153,418,97,90
68,0,quantity_of_improved_seeds_used___policy,2.7777777777777777,0.540650406504065,5.137844611528822,798,72,95
69,1,quantity_of_improved_seeds_used___policy,2.941176470588235,0.582579185520362,5.048543689320388,1030,102,95
70,2,quantity_of_improved_seeds_used___policy,4.5662100456621,0.8884256501886043,5.139664804469274,895,219,95
71,3,quantity_of_improved_seeds_used___policy,4.123711340206185,0.8208149239077074,5.023923444976076,418,97,95
72,0,price_rise_of_food_item___policy,97.9381443298969,1.0310638413622393,94.9874686716792,798,97,5
73,1,price_rise_of_food_item___policy,96.32352941176471,1.0144502586310598,94.95145631067962,1030,136,5
74,2,price_rise_of_food_item___policy,93.05555555555556,0.980974348907211,94.86033519553074,895,72,5
75,3,price_rise_of_food_item___policy,100.0,1.052896725440806,94.97607655502392,418,33,5
76,0,price_rise_of_food_item___policy,94.84536082474226,1.0541308905034028,89.97493734335839,798,97,10
77,1,price_rise_of_food_item___policy,88.97058823529412,0.9896296531571591,89.90291262135922,1030,136,10
78,2,price_rise_of_food_item___policy,91.66666666666666,1.019151138716356,89.94413407821229,895,72,10
79,3,price_rise_of_food_item___policy,100.0,1.1117021276595744,89.95215311004785,418,33,10
80,0,price_rise_of_food_item___policy,91.75257731958763,1.0799197153544384,84.9624060150376,798,97,15
81,1,price_rise_of_food_item___policy,82.35294117647058,0.9694117647058823,84.9514563106796,1030,136,15
82,2,price_rise_of_food_item___policy,86.11111111111111,1.0140716374269008,84.91620111731844,895,72,15
83,3,price_rise_of_food_item___policy,96.96969696969697,1.1417840375586854,84.92822966507177,418,33,15
84,0,price_rise_of_food_item___policy,86.5979381443299,1.0831528940309603,79.9498746867168,798,97,20
85,1,price_rise_of_food_item___policy,77.20588235294117,0.9650735294117647,80.0,1030,136,20
86,2,price_rise_of_food_item___policy,79.16666666666666,0.9895833333333333,80.0,895,72,20
87,3,price_rise_of_food_item___policy,87.87878787878788,1.0998003992015968,79.90430622009569,418,33,20
88,0,price_rise_of_food_item___policy,83.50515463917526,1.112472677830749,75.06265664160401,798,97,25
89,1,price_rise_of_food_item___policy,71.32352941176471,0.9515963120999695,74.9514563106796,1030,136,25
90,2,price_rise_of_food_item___policy,75.0,1.0003725782414306,74.97206703910615,895,72,25
91,3,price_rise_of_food_item___policy,81.81818181818183,1.0926517571884986,74.88038277511961,418,33,25
92,0,price_rise_of_food_item___policy,80.41237113402062,1.1479261567969312,70.0501253132832,798,97,30
93,1,price_rise_of_food_item___policy,65.44117647058823,0.934873949579832,70.0,1030,136,30
94,2,price_rise_of_food_item___policy,70.83333333333334,1.012712992545261,69.9441340782123,895,72,30
95,3,price_rise_of_food_item___policy,75.75757575757575,1.0844748858447488,69.85645933014354,418,33,30
96,0,price_rise_of_food_item___policy,77.31958762886599,1.1888445265478815,65.0375939849624,798,97,35
97,1,price_rise_of_food_item___policy,59.55882352941176,0.916974413083619,64.95145631067962,1030,136,35
98,2,price_rise_of_food_item___policy,66.66666666666666,1.0252004581901488,65.02793296089385,895,72,35
99,3,price_rise_of_food_item___policy,69.6969696969697,1.0710784313725492,65.07177033492823,418,33,35
100,0,price_rise_of_food_item___policy,73.19587628865979,1.2194219056023072,60.0250626566416,798,97,40
101,1,price_rise_of_food_item___policy,54.41176470588235,0.9068627450980392,60.0,1030,136,40
102,2,price_rise_of_food_item___policy,61.111111111111114,1.0185185185185186,60.0,895,72,40
103,3,price_rise_of_food_item___policy,66.66666666666666,1.1102257636122177,60.04784688995215,418,33,40
104,0,price_rise_of_food_item___policy,67.0103092783505,1.2180917267454148,55.012531328320804,798,97,45
105,1,price_rise_of_food_item___policy,52.20588235294118,0.9483608258118064,55.04854368932038,1030,136,45
106,2,price_rise_of_food_item___policy,56.94444444444444,1.0358796296296295,54.97206703910614,895,72,45
107,3,price_rise_of_food_item___policy,60.60606060606061,1.1014492753623188,55.02392344497608,418,33,45
108,0,price_rise_of_food_item___policy,61.855670103092784,1.234020618556701,50.125313283208015,798,97,50
109,1,price_rise_of_food_item___policy,50.73529411764706,1.0147058823529411,50.0,1030,136,50
110,2,price_rise_of_food_item___policy,51.388888888888886,1.0266307043650793,50.05586592178771,895,72,50
111,3,price_rise_of_food_item___policy,51.515151515151516,1.0303030303030303,50.0,418,33,50
112,0,price_rise_of_food_item___policy,55.670103092783506,1.2374580018952992,44.987468671679196,798,97,55
113,1,price_rise_of_food_item___policy,44.11764705882353,0.9814508956930504,44.95145631067961,1030,136,55
114,2,price_rise_of_food_item___policy,48.61111111111111,1.0795767852219464,45.02793296089386,895,72,55
115,3,price_rise_of_food_item___policy,42.42424242424242,0.9432624113475178,44.97607655502392,418,33,55
116,0,price_rise_of_food_item___policy,49.48453608247423,1.234020618556701,40.100250626566414,798,97,60
117,1,price_rise_of_food_item___policy,41.17647058823529,1.0269192422731803,40.09708737864078,1030,136,60
118,2,price_rise_of_food_item___policy,41.66666666666667,1.038765088207985,40.11173184357542,895,72,60
119,3,price_rise_of_food_item___policy,36.36363636363637,0.9101796407185629,39.952153110047846,418,33,60
120,0,price_rise_of_food_item___policy,38.144329896907216,1.2682989690721649,30.075187969924812,798,97,70
121,1,price_rise_of_food_item___policy,29.411764705882355,0.9803921568627452,30.0,1030,136,70
122,2,price_rise_of_food_item___policy,30.555555555555557,1.0166253614209004,30.05586592178771,895,72,70
123,3,price_rise_of_food_item___policy,30.303030303030305,1.0052910052910053,30.14354066985646,418,33,70
124,0,price_rise_of_food_item___policy,29.896907216494846,1.1869518387444222,25.18796992481203,798,97,75
125,1,price_rise_of_food_item___policy,22.794117647058822,0.9099977200182398,25.04854368932039,1030,136,75
126,2,price_rise_of_food_item___policy,25.0,0.9944444444444444,25.139664804469277,895,72,75
127,3,price_rise_of_food_item___policy,27.27272727272727,1.0857142857142856,25.11961722488038,418,33,75
128,0,price_rise_of_food_item___policy,23.711340206185564,1.175257731958763,20.175438596491226,798,97,80
129,1,price_rise_of_food_item___policy,18.38235294117647,0.9146774651889742,20.097087378640776,1030,136,80
130,2,price_rise_of_food_item___policy,20.833333333333336,1.0358796296296295,20.11173184357542,895,72,80
131,3,price_rise_of_food_item___policy,27.27272727272727,1.357142857142857,20.095693779904305,418,33,80
132,0,price_rise_of_food_item___policy,20.618556701030926,1.3598023344977421,15.162907268170425,798,97,85
133,1,price_rise_of_food_item___policy,14.705882352941178,0.9772296015180266,15.048543689320388,1030,136,85
134,2,price_rise_of_food_item___policy,18.055555555555554,1.1970164609053497,15.083798882681565,895,72,85
135,3,price_rise_of_food_item___policy,21.21212121212121,1.4074074074074074,15.07177033492823,418,33,85
136,0,price_rise_of_food_item___policy,18.556701030927837,1.8281786941580758,10.150375939849624,798,97,90
137,1,price_rise_of_food_item___policy,11.029411764705882,1.0923359728506787,10.097087378640776,1030,136,90
138,2,price_rise_of_food_item___policy,15.277777777777779,1.5192901234567902,10.05586592178771,895,72,90
139,3,price_rise_of_food_item___policy,18.181818181818183,1.8095238095238095,10.047846889952153,418,33,90
140,0,price_rise_of_food_item___policy,11.34020618556701,2.207191350264018,5.137844611528822,798,97,95
141,1,price_rise_of_food_item___policy,8.823529411764707,1.7477375565610862,5.048543689320388,1030,136,95
142,2,price_rise_of_food_item___policy,12.5,2.432065217391304,5.139664804469274,895,72,95
143,3,price_rise_of_food_item___policy,9.090909090909092,1.8095238095238095,5.023923444976076,418,33,95
144,0,owns_land_certificate___policy,93.57798165137615,0.9851613371741184,94.9874686716792,798,109,5
145,1,owns_land_certificate___policy,91.9753086419753,0.9686561135095558,94.95145631067962,1030,162,5
146,2,owns_land_certificate___policy,89.65517241379311,0.9451281426424597,94.86033519553074,895,145,5
147,3,owns_land_certificate___policy,95.94594594594594,1.0102117230580707,94.97607655502392,418,74,5
148,0,owns_land_certificate___policy,87.1559633027523,0.9686693414428458,89.97493734335839,798,109,10
149,1,owns_land_certificate___policy,86.41975308641975,0.9612564328187078,89.90291262135922,1030,162,10
150,2,owns_land_certificate___policy,84.13793103448276,0.9354465624330692,89.94413407821229,895,145,10
151,3,owns_land_certificate___policy,90.54054054054053,1.0065411155836688,89.95215311004785,418,74,10
152,0,owns_land_certificate___policy,85.3211009174312,1.004221807258261,84.9624060150376,798,109,15
153,1,owns_land_certificate___policy,80.8641975308642,0.9518871252204586,84.9514563106796,1030,162,15
154,2,owns_land_certificate___policy,77.24137931034483,0.9096188747731397,84.91620111731844,895,145,15
155,3,owns_land_certificate___policy,82.43243243243244,0.9706128663875142,84.92822966507177,418,74,15
156,0,owns_land_certificate___policy,84.40366972477065,1.0557073423255012,79.9498746867168,798,109,20
157,1,owns_land_certificate___policy,79.01234567901234,0.9876543209876543,80.0,1030,162,20
158,2,owns_land_certificate___policy,75.17241379310344,0.939655172413793,80.0,895,145,20
159,3,owns_land_certificate___policy,78.37837837837837,0.9809030587473702,79.90430622009569,418,74,20
160,0,owns_land_certificate___policy,77.98165137614679,1.0388874423733745,75.06265664160401,798,109,25
161,1,owns_land_certificate___policy,75.30864197530865,1.004765560033263,74.9514563106796,1030,162,25
162,2,owns_land_certificate___policy,71.03448275862068,0.9474793154838377,74.97206703910615,895,145,25
163,3,owns_land_certificate___policy,74.32432432432432,0.9925740436922545,74.88038277511961,418,74,25
164,0,owns_land_certificate___policy,72.47706422018348,1.0346457468283796,70.0501253132832,798,109,30
165,1,owns_land_certificate___policy,69.75308641975309,0.9964726631393298,70.0,1030,162,30
166,2,owns_land_certificate___policy,68.96551724137932,0.9860085931475157,69.9441340782123,895,145,30
167,3,owns_land_certificate___policy,71.62162162162163,1.0252684191040355,69.85645933014354,418,74,30
168,0,owns_land_certificate___policy,70.64220183486239,1.086174895264358,65.0375939849624,798,109,35
169,1,owns_land_certificate___policy,64.19753086419753,0.988392478178228,64.95145631067962,1030,162,35
170,2,owns_land_certificate___policy,68.27586206896552,1.0499466761464629,65.02793296089385,895,145,35
171,3,owns_land_certificate___policy,62.16216216216216,0.9552861685214626,65.07177033492823,418,74,35
172,0,owns_land_certificate___policy,66.97247706422019,1.1157418934707246,60.0250626566416,798,109,40
173,1,owns_land_certificate___policy,59.876543209876544,0.9979423868312758,60.0,1030,162,40
174,2,owns_land_certificate___policy,64.82758620689654,1.0804597701149425,60.0,895,145,40
175,3,owns_land_certificate___policy,55.4054054054054,0.9226876278669108,60.04784688995215,418,74,40
176,0,owns_land_certificate___policy,61.46788990825688,1.1173434202002048,55.012531328320804,798,109,45
177,1,owns_land_certificate___policy,53.70370370370371,0.9755699261872103,55.04854368932038,1030,162,45
178,2,owns_land_certificate___policy,56.55172413793104,1.028735632183908,54.97206703910614,895,145,45
179,3,owns_land_certificate___policy,51.35135135135135,0.9332549941245594,55.02392344497608,418,74,45
180,0,owns_land_certificate___policy,56.88073394495413,1.1347706422018349,50.125313283208015,798,109,50
181,1,owns_land_certificate___policy,47.53086419753087,0.9506172839506173,50.0,1030,162,50
182,2,owns_land_certificate___policy,55.86206896551724,1.1159944581280787,50.05586592178771,895,145,50
183,3,owns_land_certificate___policy,39.189189189189186,0.7837837837837838,50.0,418,74,50
184,0,owns_land_certificate___policy,55.04587155963303,1.2235823260330685,44.987468671679196,798,109,55
185,1,owns_land_certificate___policy,40.123456790123456,0.8925952590459431,44.95145631067961,1030,162,55
186,2,owns_land_certificate___policy,50.3448275862069,1.1180799178574483,45.02793296089386,895,145,55
187,3,owns_land_certificate___policy,35.13513513513514,0.781196089706728,44.97607655502392,418,74,55
188,0,owns_land_certificate___policy,47.706422018348626,1.1896788990825689,40.100250626566414,798,109,60
189,1,owns_land_certificate___policy,37.03703703703704,0.923683974531432,40.09708737864078,1030,162,60
190,2,owns_land_certificate___policy,46.206896551724135,1.1519546633368551,40.11173184357542,895,145,60
191,3,owns_land_certificate___policy,31.08108108108108,0.7779575983168798,39.952153110047846,418,74,60
192,0,owns_land_certificate___policy,35.77981651376147,1.1896788990825689,30.075187969924812,798,109,70
193,1,owns_land_certificate___policy,25.925925925925924,0.8641975308641975,30.0,1030,162,70
194,2,owns_land_certificate___policy,37.24137931034483,1.2390719138571977,30.05586592178771,895,145,70
195,3,owns_land_certificate___policy,27.027027027027028,0.8966108966108967,30.14354066985646,418,74,70
196,0,owns_land_certificate___policy,31.19266055045872,1.2383951800629878,25.18796992481203,798,109,75
197,1,owns_land_certificate___policy,20.37037037037037,0.8132357163364914,25.04854368932039,1030,162,75
198,2,owns_land_certificate___policy,31.724137931034484,1.2619157088122606,25.139664804469277,895,145,75
199,3,owns_land_certificate___policy,25.675675675675674,1.0221364221364222,25.11961722488038,418,74,75
200,0,owns_land_certificate___policy,23.853211009174313,1.182289589150379,20.175438596491226,798,109,80
201,1,owns_land_certificate___policy,16.666666666666664,0.8293075684380031,20.097087378640776,1030,162,80
202,2,owns_land_certificate___policy,24.82758620689655,1.2344827586206897,20.11173184357542,895,145,80
203,3,owns_land_certificate___policy,20.27027027027027,1.0086872586872588,20.095693779904305,418,74,80
204,0,owns_land_certificate___policy,15.59633027522936,1.0285844264159527,15.162907268170425,798,109,85
205,1,owns_land_certificate___policy,14.19753086419753,0.9434488251692553,15.048543689320388,1030,162,85
206,2,owns_land_certificate___policy,18.620689655172416,1.2344827586206897,15.083798882681565,895,145,85
207,3,owns_land_certificate___policy,14.864864864864865,0.9862719862719863,15.07177033492823,418,74,85
208,0,owns_land_certificate___policy,10.091743119266056,0.9942235813795448,10.150375939849624,798,109,90
209,1,owns_land_certificate___policy,7.4074074074074066,0.7336182336182336,10.097087378640776,1030,162,90
210,2,owns_land_certificate___policy,13.10344827586207,1.3030651340996169,10.05586592178771,895,145,90
211,3,owns_land_certificate___policy,9.45945945945946,0.9414414414414415,10.047846889952153,418,74,90
212,0,owns_land_certificate___policy,5.5045871559633035,1.0713806220631015,5.137844611528822,798,109,95
213,1,owns_land_certificate___policy,3.0864197530864197,0.6113485280151947,5.048543689320388,1030,162,95
214,2,owns_land_certificate___policy,6.206896551724138,1.207646176911544,5.139664804469274,895,145,95
215,3,owns_land_certificate___policy,6.756756756756757,1.344916344916345,5.023923444976076,418,74,95
216,0,amount_of_assistance_received___policy,97.84946236559139,1.0301302238488381,94.9874686716792,798,93,5
217,1,amount_of_assistance_received___policy,95.23809523809523,1.0030187944298372,94.95145631067962,1030,126,5
218,2,amount_of_assistance_received___policy,98.85057471264368,1.0420643624006607,94.86033519553074,895,87,5
219,3,amount_of_assistance_received___policy,100.0,1.052896725440806,94.97607655502392,418,25,5
220,0,amount_of_assistance_received___policy,91.39784946236558,1.0158145385928654,89.97493734335839,798,93,10
221,1,amount_of_assistance_received___policy,86.5079365079365,0.9622373067297474,89.90291262135922,1030,126,10
222,2,amount_of_assistance_received___policy,88.50574712643679,0.9840079960019991,89.94413407821229,895,87,10
223,3,amount_of_assistance_received___policy,100.0,1.1117021276595744,89.95215311004785,418,25,10
224,0,amount_of_assistance_received___policy,81.72043010752688,0.9618422304691218,84.9624060150376,798,93,15
225,1,amount_of_assistance_received___policy,80.15873015873017,0.9435827664399093,84.9514563106796,1030,126,15
226,2,amount_of_assistance_received___policy,83.9080459770115,0.9881276467029643,84.91620111731844,895,87,15
227,3,amount_of_assistance_received___policy,92.0,1.0832676056338029,84.92822966507177,418,25,15
228,0,amount_of_assistance_received___policy,76.34408602150538,0.9548993831529983,79.9498746867168,798,93,20
229,1,amount_of_assistance_received___policy,75.39682539682539,0.9424603174603174,80.0,1030,126,20
230,2,amount_of_assistance_received___policy,74.71264367816092,0.9339080459770114,80.0,895,87,20
231,3,amount_of_assistance_received___policy,76.0,0.9511377245508983,79.90430622009569,418,25,20
232,0,amount_of_assistance_received___policy,70.96774193548387,0.9454467122623729,75.06265664160401,798,93,25
233,1,amount_of_assistance_received___policy,69.04761904761905,0.9212311867752282,74.9514563106796,1030,126,25
234,2,amount_of_assistance_received___policy,71.26436781609196,0.9505455915857273,74.97206703910615,895,87,25
235,3,amount_of_assistance_received___policy,64.0,0.8546964856230033,74.88038277511961,418,25,25
236,0,amount_of_assistance_received___policy,65.59139784946237,0.9363494719833805,70.0501253132832,798,93,30
237,1,amount_of_assistance_received___policy,64.28571428571429,0.9183673469387756,70.0,1030,126,30
238,2,amount_of_assistance_received___policy,67.81609195402298,0.969575116595057,69.9441340782123,895,87,30
239,3,amount_of_assistance_received___policy,56.00000000000001,0.8016438356164385,69.85645933014354,418,25,30
240,0,amount_of_assistance_received___policy,60.215053763440864,0.9258499595997266,65.0375939849624,798,93,35
241,1,amount_of_assistance_received___policy,59.523809523809526,0.9164353334756922,64.95145631067962,1030,126,35
242,2,amount_of_assistance_received___policy,65.51724137931035,1.0075245882213533,65.02793296089385,895,87,35
243,3,amount_of_assistance_received___policy,56.00000000000001,0.8605882352941178,65.07177033492823,418,25,35
244,0,amount_of_assistance_received___policy,55.91397849462365,0.9315105394302646,60.0250626566416,798,93,40
245,1,amount_of_assistance_received___policy,58.730158730158735,0.978835978835979,60.0,1030,126,40
246,2,amount_of_assistance_received___policy,57.47126436781609,0.9578544061302682,60.0,895,87,40
247,3,amount_of_assistance_received___policy,52.0,0.86597609561753,60.04784688995215,418,25,40
248,0,amount_of_assistance_received___policy,51.61290322580645,0.9382026600044088,55.012531328320804,798,93,45
249,1,amount_of_assistance_received___policy,57.14285714285714,1.0380448475686572,55.04854368932038,1030,126,45
250,2,amount_of_assistance_received___policy,55.172413793103445,1.0036445192038128,54.97206703910614,895,87,45
251,3,amount_of_assistance_received___policy,44.0,0.7996521739130436,55.02392344497608,418,25,45
252,0,amount_of_assistance_received___policy,47.31182795698925,0.9438709677419356,50.125313283208015,798,93,50
253,1,amount_of_assistance_received___policy,55.55555555555556,1.1111111111111112,50.0,1030,126,50
254,2,amount_of_assistance_received___policy,48.275862068965516,0.9644396551724138,50.05586592178771,895,87,50
255,3,amount_of_assistance_received___policy,40.0,0.8,50.0,418,25,50
256,0,amount_of_assistance_received___policy,43.01075268817204,0.9560607422050499,44.987468671679196,798,93,55
257,1,amount_of_assistance_received___policy,47.61904761904761,1.0593438239226576,44.95145631067961,1030,126,55
258,2,amount_of_assistance_received___policy,43.67816091954023,0.9700236730270101,45.02793296089386,895,87,55
259,3,amount_of_assistance_received___policy,36.0,0.8004255319148935,44.97607655502392,418,25,55
260,0,amount_of_assistance_received___policy,35.483870967741936,0.8848790322580646,40.100250626566414,798,93,60
261,1,amount_of_assistance_received___policy,42.06349206349206,1.049041085360698,40.09708737864078,1030,126,60
262,2,amount_of_assistance_received___policy,39.08045977011494,0.9742900137674895,40.11173184357542,895,87,60
263,3,amount_of_assistance_received___policy,32.0,0.8009580838323354,39.952153110047846,418,25,60
264,0,amount_of_assistance_received___policy,30.107526881720432,1.0010752688172044,30.075187969924812,798,93,70
265,1,amount_of_assistance_received___policy,32.53968253968254,1.0846560846560847,30.0,1030,126,70
266,2,amount_of_assistance_received___policy,28.735632183908045,0.9560740076058624,30.05586592178771,895,87,70
267,3,amount_of_assistance_received___policy,24.0,0.7961904761904761,30.14354066985646,418,25,70
268,0,amount_of_assistance_received___policy,22.58064516129032,0.8964853153586904,25.18796992481203,798,93,75
269,1,amount_of_assistance_received___policy,25.396825396825395,1.013904269718223,25.04854368932039,1030,126,75
270,2,amount_of_assistance_received___policy,25.287356321839084,1.005874840357599,25.139664804469277,895,87,75
271,3,amount_of_assistance_received___policy,20.0,0.7961904761904763,25.11961722488038,418,25,75
272,0,amount_of_assistance_received___policy,17.20430107526882,0.8527349228611502,20.175438596491226,798,93,80
273,1,amount_of_assistance_received___policy,23.015873015873016,1.14523426117629,20.097087378640776,1030,126,80
274,2,amount_of_assistance_received___policy,17.24137931034483,0.85727969348659,20.11173184357542,895,87,80
275,3,amount_of_assistance_received___policy,20.0,0.9952380952380954,20.095693779904305,418,25,80
276,0,amount_of_assistance_received___policy,13.978494623655912,0.9218874966675553,15.162907268170425,798,93,85
277,1,amount_of_assistance_received___policy,20.634920634920633,1.3712237583205324,15.048543689320388,1030,126,85
278,2,amount_of_assistance_received___policy,11.494252873563218,0.7620263942103022,15.083798882681565,895,87,85
279,3,amount_of_assistance_received___policy,16.0,1.0615873015873016,15.07177033492823,418,25,85
280,0,amount_of_assistance_received___policy,6.451612903225806,0.6356033452807647,10.150375939849624,798,93,90
281,1,amount_of_assistance_received___policy,13.492063492063492,1.3362332112332111,10.097087378640776,1030,126,90
282,2,amount_of_assistance_received___policy,6.896551724137931,0.6858237547892719,10.05586592178771,895,87,90
283,3,amount_of_assistance_received___policy,16.0,1.5923809523809525,10.047846889952153,418,25,90
