,clustered,input,method,model,mse,roc_auc,scaled_mse,segment
0,False,Highly correlated all,,Lasso,0.8003488454749618,0.5,0.8003488454749615,
1,True,Highly correlated all,clustered,Lasso,0.8373397210370853,0.5,0.8373397210370851,"number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015"
2,False,Highly correlated policy,,Lasso,0.8266826346183251,0.5,0.8266826346183249,
3,True,Highly correlated policy,clustered,Lasso,0.8264946872564357,0.5,0.8264946872564355,"number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015"
