,segment_crop_sales___output___ethiopia_2013,crop_sales___output___ethiopia_2013,latitude___ethiopia_2015,longitude___ethiopia_2015,number_of_hired_workers___policy___ethiopia_2013,land_surface___ethiopia_2013,quantity_of_chemical_fertilizers_used___policy___ethiopia_2013,number_of_oxen_owned___policy___ethiopia_2013,household_size___ethiopia_2013,number_of_plough_owned___policy___ethiopia_2013,uses_extension_program___policy___ethiopia_2013
26,0,353.56051925798334,13.642517175999998,38.119182234499995,0.0,6556.050000000001,0.0,2.0,9.0,2.0,0.0
27,0,1956.9463135597882,13.642517175999998,38.119182234499995,2.0,951.4,0.0,0.0,2.0,1.0,0.0
28,0,367.70294002830263,14.283467919300001,38.5730157222,0.0,10295.89,50.0,2.0,8.0,2.0,1.0
29,0,1956.9463135597882,14.300795946700001,39.0594892637,0.0,4557.4000000000015,100.0,2.0,4.0,2.0,1.0
30,0,1956.9463135597882,14.300795946700001,39.0594892637,0.0,9502.4,100.0,1.0,7.0,2.0,1.0
31,0,1956.9463135597882,14.300795946700001,39.0594892637,0.0,11952.3,100.0,2.0,9.0,2.0,1.0
32,0,1956.9463135597882,14.300795946700001,39.0594892637,2.8043478260869565,16197.409979664464,0.0,1.036979969183359,1.0,0.0,0.0
33,3,339.41809848766394,14.300795946700001,39.0594892637,0.0,8943.5,125.0,2.0,8.0,3.0,1.0
34,2,1956.9463135597882,14.300795946700001,39.0594892637,0.0,3671.6,0.0,0.0,3.0,0.0,0.0
35,2,339.41809848766394,14.158356643800001,39.2258474475,0.0,9606.1,50.0,2.0,8.0,2.0,1.0
36,2,1956.9463135597882,14.158356643800001,39.2258474475,1.0,4235.9,25.0,0.0,1.0,1.0,1.0
37,2,1956.9463135597882,14.158356643800001,39.2258474475,0.0,922.4,0.0,0.0,1.0,0.0,0.0
38,0,1956.9463135597882,14.158356643800001,39.2258474475,0.0,7689.000000000001,50.0,0.0,8.0,1.0,1.0
39,0,814.6034363703935,14.158356643800001,39.2258474475,0.0,9874.7,100.0,0.0,11.0,1.0,1.0
40,2,1187.9633447068238,14.158356643800001,39.2258474475,0.0,6638.95,100.0,2.0,10.0,2.0,1.0
41,2,1956.9463135597882,14.158356643800001,39.2258474475,0.0,992.3,0.0,0.0,1.0,1.0,0.0
42,2,1956.9463135597882,14.0859773206,38.9755077144,0.0,3091.29,100.0,1.0,6.0,1.0,1.0
43,2,1956.9463135597882,14.0859773206,38.9755077144,0.0,6368.1100000000015,100.0,2.0,6.0,1.0,1.0
44,2,1956.9463135597882,14.0859773206,38.9755077144,0.0,1863.76,75.0,2.0,6.0,1.0,1.0
45,2,1956.9463135597882,14.0859773206,38.9755077144,0.0,11100.19,75.0,1.0,5.0,1.0,1.0
46,2,1956.9463135597882,14.0859773206,38.9755077144,0.0,5882.719999999998,100.0,2.0,7.0,1.0,1.0
47,2,67.8836196975328,14.0859773206,38.9755077144,0.0,12556.14,125.0,2.0,4.0,2.0,1.0
48,3,1956.9463135597882,13.985946938,38.6492990176,15.0,25508.3,200.0,2.0,2.0,3.0,1.0
49,3,1956.9463135597882,13.8713387734,38.636690701599996,0.0,7.0,100.0,0.0,5.0,0.0,1.0
50,3,1956.9463135597882,14.252706525399999,39.6508902034,0.0,2444.87,50.0,0.0,6.0,1.0,1.0
51,1,243.24963724949254,14.252706525399999,39.6508902034,0.0,8239.74,50.0,1.0,8.0,2.0,1.0
52,2,1956.9463135597882,14.252706525399999,39.6508902034,0.0,4180.0999999999985,50.0,0.0,3.0,1.0,1.0
53,2,1956.9463135597882,14.319217469100002,39.2715992602,0.0,4771.27,50.0,1.0,6.0,1.0,1.0
54,1,1956.9463135597882,14.319217469100002,39.2715992602,0.0,12135.42,150.0,2.0,8.0,2.0,1.0
55,2,110.31088200849078,13.984370506600001,39.5331294187,0.0,11233.31,100.0,1.0,5.0,1.0,1.0
56,2,164.61777776651698,13.984370506600001,39.5331294187,0.0,16974.53,100.0,1.0,3.0,1.0,1.0
57,2,1956.9463135597882,13.984370506600001,39.5331294187,0.0,15572.93,100.0,2.0,10.0,3.0,0.0
58,2,2262.7873232510933,13.984370506600001,39.5331294187,0.0,9174.13,100.0,2.0,10.0,3.0,1.0
59,2,450.2946773269675,13.984370506600001,39.5331294187,0.0,15078.65,0.0,1.0,8.0,2.0,1.0
60,2,271.5344787901312,13.984370506600001,39.5331294187,0.0,5010.370000000001,100.0,1.0,4.0,0.0,1.0
61,2,1956.9463135597882,13.984370506600001,39.5331294187,0.0,12385.100000000002,175.0,2.0,5.0,0.0,1.0
62,2,1754.7915691812225,13.8014265472,39.6182529669,0.0,12857.830000000002,100.0,2.0,6.0,2.0,1.0
63,2,178.19450170602357,13.8014265472,39.6182529669,3.0,13287.85,100.0,2.0,4.0,1.0,1.0
64,2,1956.9463135597882,13.8014265472,39.6182529669,0.0,4003.25,50.0,1.0,4.0,1.0,1.0
65,1,1956.9463135597882,13.895387614,39.7873002106,20.0,8119.470000000001,100.0,2.0,6.0,2.0,0.0
66,0,395.98778156894133,13.895387614,39.7873002106,0.0,10182.72,100.0,2.0,7.0,1.0,1.0
67,0,80.3289499754138,13.895387614,39.7873002106,0.0,1700.91,37.0,0.0,2.0,1.0,0.0
68,0,96.16846123817145,13.895387614,39.7873002106,7.0,5986.62,0.0,1.0,5.0,2.0,0.0
69,0,45.25574646502186,13.895387614,39.7873002106,18.0,12751.45,150.0,2.0,5.0,3.0,1.0
70,2,117.66494080905683,13.234957733599998,39.1634392625,0.0,21911.85,175.0,2.0,9.0,1.0,1.0
71,2,226.27873232510933,13.234957733599998,39.1634392625,0.0,32270.210000000006,110.0,2.0,6.0,2.0,1.0
72,1,274.36296294419503,13.234957733599998,39.1634392625,0.0,21220.51,100.0,1.0,6.0,1.0,1.0
73,0,175.36601755195971,13.234957733599998,39.1634392625,0.0,17936.82,225.0,1.0,3.0,1.0,1.0
74,0,331.49834285628515,13.234957733599998,39.1634392625,0.0,30479.0,232.0,2.0,6.0,1.0,1.0
75,2,504.60157308499384,13.234957733599998,39.1634392625,0.0,19170.0,224.0,2.0,3.0,2.0,1.0
76,2,36.770294002830255,13.234957733599998,39.1634392625,0.0,13164.2,150.0,1.0,4.0,1.0,1.0
77,2,370.5314241823665,13.234957733599998,39.1634392625,0.0,18796.65,150.0,1.0,4.0,2.0,1.0
78,1,446.90049634209083,13.234957733599998,39.1634392625,0.0,5746.5,125.0,1.0,4.0,1.0,1.0
79,2,273.79726611338225,13.234957733599998,39.1634392625,0.0,26503.64000000001,170.0,0.0,5.0,2.0,1.0
80,2,1439.698434418508,13.282024021600002,39.4405203839,0.0,15278.7,204.0,0.0,5.0,1.0,1.0
81,2,1493.4396333457214,13.282024021600002,39.4405203839,0.0,18951.7,100.0,0.0,7.0,2.0,0.0
82,2,534.5835051180708,13.282024021600002,39.4405203839,5.0,13873.85,87.0,1.0,2.0,1.0,0.0
83,2,2246.3821151575225,13.282024021600002,39.4405203839,0.0,19813.250000000004,174.0,2.0,7.0,3.0,0.0
84,2,4616.086139432229,13.282024021600002,39.4405203839,6.0,25953.35,182.0,2.0,7.0,2.0,0.0
85,2,2819.998701601675,13.282024021600002,39.4405203839,16.0,19724.7,100.0,2.0,3.0,2.0,0.0
86,2,1313.5480411472595,13.282024021600002,39.4405203839,0.0,18714.7,100.0,1.0,8.0,2.0,0.0
87,0,1956.9463135597882,13.282024021600002,39.4405203839,18.0,22078.5,100.0,2.0,8.0,3.0,1.0
88,2,1956.9463135597882,13.282024021600002,39.4405203839,2.8043478260869565,618.2,0.0,0.0,2.0,0.0,0.0
89,0,263.0490263279396,13.01685124,39.3671636164,0.0,2743.85,50.0,0.0,7.0,1.0,0.0
90,2,1956.9463135597882,13.01685124,39.3671636164,2.0,239.28,25.0,0.0,4.0,0.0,0.0
91,2,322.44719356328073,13.01685124,39.3671636164,0.0,3711.25,75.0,0.0,7.0,1.0,0.0
92,0,145.3840855188827,13.01685124,39.3671636164,0.0,2975.32,0.0,0.0,2.0,1.0,0.0
93,2,1956.9463135597882,13.01685124,39.3671636164,2.8043478260869565,104.75,0.0,0.0,2.0,0.0,0.0
94,2,721.2634592862859,13.01685124,39.3671636164,0.0,7709.55,100.0,1.0,6.0,1.0,0.0
95,0,759.1651469507417,13.01685124,39.3671636164,0.0,6774.43,100.0,0.0,7.0,3.0,0.0
96,0,1956.9463135597882,13.01685124,39.3671636164,0.0,3556.7000000000007,50.0,0.0,2.0,1.0,0.0
97,2,1956.9463135597882,13.01685124,39.3671636164,3.0,1546.4499999999996,67.0,0.0,3.0,0.0,1.0
98,2,82.02604046785213,13.01685124,39.3671636164,8.0,2442.3,50.0,0.0,4.0,0.0,0.0
99,2,73.54058800566051,13.01685124,39.3671636164,3.0,2636.6,50.0,0.0,5.0,0.0,0.0
100,2,19.799389078447064,12.782626815799999,39.3068867968,0.0,15568.2,50.0,2.0,6.0,0.0,0.0
101,0,1956.9463135597882,12.782626815799999,39.3068867968,0.0,13283.35,50.0,2.0,7.0,2.0,1.0
102,2,22.62787323251093,12.782626815799999,39.3068867968,0.0,13887.399999999998,50.0,0.0,6.0,1.0,1.0
103,0,1956.9463135597882,12.782626815799999,39.3068867968,0.0,19535.3,100.0,2.0,7.0,1.0,1.0
104,2,169.14335241301922,12.782626815799999,39.3068867968,0.0,14231.999999999995,65.0,2.0,6.0,2.0,1.0
105,2,435.58655972583534,12.782626815799999,39.3068867968,0.0,17522.149999999998,120.0,2.0,6.0,2.0,1.0
106,2,452.55746465021866,12.782626815799999,39.3068867968,0.0,17479.600000000002,50.0,1.0,6.0,1.0,1.0
107,2,6024.671248156035,12.6231333276,39.6516820917,1.0,27272.23000000001,50.0,2.0,9.0,1.0,1.0
108,2,1956.9463135597882,12.6231333276,39.6516820917,2.8043478260869565,473.07,0.0,1.036979969183359,4.0,0.0,0.0
109,2,13011.027108693785,12.6231333276,39.6516820917,2.8043478260869565,16197.409979664464,0.0,0.0,9.0,2.0,0.0
110,2,2410.434196093227,12.6209662316,39.4244520175,0.0,9013.18,100.0,5.0,8.0,2.0,1.0
111,2,1530.2099273485517,12.6209662316,39.4244520175,1.0,6229.68,50.0,1.0,4.0,1.0,1.0
112,2,2364.6127527973917,12.6209662316,39.4244520175,0.0,9231.6,100.0,3.0,5.0,1.0,1.0
113,0,1865.6681480205261,12.6209662316,39.4244520175,0.0,10079.35,50.0,3.0,8.0,2.0,1.0
114,0,47065.97632362274,14.181991493800002,36.479993089299995,25.0,151070.5,600.0,1.036979969183359,6.0,0.0,1.0
115,3,5656.9683081277335,14.181991493800002,36.479993089299995,7.0,30473.0,0.0,0.0,4.0,0.0,0.0
116,2,13124.16647485634,14.087235066400002,37.5015263838,0.0,20774.25,200.0,2.0,6.0,5.0,1.0
117,2,4412.4352803396305,14.087235066400002,37.5015263838,0.0,13982.45,0.0,1.0,7.0,2.0,0.0
118,2,10103.345398316129,14.087235066400002,37.5015263838,0.0,6159.3,0.0,1.0,5.0,1.0,0.0
119,3,21949.037035535603,14.087235066400002,37.5015263838,20.0,33009.85000000001,50.0,2.0,2.0,1.0,1.0
120,3,10861.379151605246,14.087235066400002,37.5015263838,0.0,40077.85000000001,0.0,0.0,3.0,1.0,0.0
121,0,795.3697441227592,14.087235066400002,37.5015263838,0.0,34824.450000000004,0.0,1.0,6.0,1.0,0.0
122,0,4525.574646502187,14.087235066400002,37.5015263838,0.0,32073.25,0.0,2.0,2.0,2.0,0.0
123,0,7806.616265216271,13.6709932967,37.406425650100005,0.0,6936.95,0.0,0.0,7.0,1.0,0.0
124,0,282.84841540638666,13.6709932967,37.406425650100005,0.0,31299.2,100.0,2.0,6.0,2.0,1.0
125,0,56.56968308127733,13.6709932967,37.406425650100005,0.0,28864.500000000004,150.0,2.0,5.0,2.0,1.0
126,0,1979.9389078447064,13.6709932967,37.406425650100005,0.0,3384.15,100.0,2.0,4.0,1.0,1.0
127,0,452.55746465021866,13.6709932967,37.406425650100005,0.0,14694.95,50.0,1.0,3.0,0.0,1.0
128,0,9684.72974351468,13.6709932967,37.406425650100005,10.0,16113.2,150.0,3.0,9.0,2.0,1.0
129,0,15839.511262757651,13.731570435999998,37.3672533162,2.0,22872.5,0.0,2.0,4.0,2.0,0.0
130,0,8711.731194516708,13.731570435999998,37.3672533162,1.0,13452.6,0.0,1.0,3.0,0.0,0.0
131,0,6533.79839588753,13.731570435999998,37.3672533162,1.0,11033.65,0.0,2.0,4.0,0.0,0.0
132,2,1956.9463135597882,13.731570435999998,37.3672533162,0.0,14390.149999999998,50.0,3.0,6.0,3.0,1.0
133,2,6392.374188184338,13.797501018599998,37.451851050900004,0.0,10487.35,0.0,2.0,8.0,2.0,0.0
134,2,6533.79839588753,13.731570435999998,37.3672533162,0.0,24237.55,100.0,2.0,9.0,0.0,1.0
135,2,1956.9463135597882,13.8351102558,37.4103917923,0.0,1782.7,0.0,0.0,5.0,2.0,0.0
136,2,4732.053989748849,13.731570435999998,37.3672533162,12.0,22170.050000000007,100.0,1.0,4.0,0.0,1.0
137,2,2715.3447879013115,13.731570435999998,37.3672533162,1.0,17158.15,106.0,2.0,4.0,2.0,1.0
138,3,10182.542954629918,13.4774390358,37.121337841999996,6.0,28006.35,0.0,2.0,5.0,1.0,1.0
139,2,11313.936616255463,13.4774390358,37.121337841999996,2.8043478260869565,20555.4,0.0,1.0,2.0,1.0,0.0
140,2,15386.953798107432,13.4774390358,37.121337841999996,50.0,53375.25,100.0,2.0,6.0,2.0,1.0
141,0,15517.064069194368,13.4774390358,37.121337841999996,15.0,43200.8,100.0,2.0,7.0,3.0,1.0
142,2,11268.680869790443,13.4774390358,37.121337841999996,20.0,24851.5,200.0,2.0,4.0,2.0,1.0
143,0,11313.936616255463,13.4774390358,37.121337841999996,2.8043478260869565,105.5,150.0,1.0,4.0,2.0,0.0
144,2,17559.229628428482,13.4774390358,37.121337841999996,17.0,36808.6,0.0,3.0,7.0,2.0,0.0
145,2,13757.746925366646,13.4774390358,37.121337841999996,25.0,38414.85000000001,150.0,3.0,8.0,1.0,1.0
146,3,7953.697441227591,13.5160575022,37.6273155648,0.0,18026.25,0.0,2.0,5.0,2.0,0.0
147,2,4666.99885420538,13.5160575022,37.6273155648,0.0,24951.8,50.0,2.0,3.0,1.0,0.0
148,2,494.9847269611766,13.566340141400001,37.7149617426,0.0,8071.5999999999985,0.0,0.0,5.0,1.0,0.0
149,2,1956.9463135597882,13.5160575022,37.6273155648,0.0,41448.85,50.0,0.0,4.0,1.0,0.0
150,2,13011.027108693785,13.5160575022,37.6273155648,0.0,16854.350000000002,0.0,0.0,4.0,1.0,0.0
151,0,1956.9463135597882,13.5160575022,37.6273155648,0.0,13658.6,0.0,2.0,4.0,1.0,0.0
152,2,5204.410843477514,13.5160575022,37.6273155648,0.0,19620.15,0.0,2.0,8.0,1.0,0.0
153,0,8276.144634790873,13.5160575022,37.6273155648,0.0,11662.0,100.0,2.0,7.0,1.0,1.0
154,0,4949.847269611766,13.5160575022,37.6273155648,7.0,15849.7,100.0,2.0,8.0,1.0,0.0
155,0,6109.525772777951,13.5160575022,37.6273155648,0.0,9069.45,0.0,0.0,3.0,1.0,0.0
156,2,1956.9463135597882,11.527803538199999,41.5207097044,2.8043478260869565,342.3,0.0,0.0,3.0,0.0,0.0
157,0,1956.9463135597882,11.527803538199999,41.5207097044,2.8043478260869565,284.3,0.0,0.0,4.0,0.0,0.0
158,1,124.45330277881013,11.527803538199999,41.5207097044,0.0,8510.2,0.0,1.0,6.0,1.0,0.0
159,2,599.6386406615396,11.527803538199999,41.5207097044,0.0,9405.8,0.0,1.0,5.0,0.0,0.0
160,0,1956.9463135597882,11.527803538199999,41.5207097044,2.8043478260869565,71038.70000000001,0.0,3.0,8.0,2.0,0.0
161,0,1956.9463135597882,11.527803538199999,41.5207097044,0.0,9943.5,0.0,0.0,6.0,1.0,0.0
162,0,905.1149293004373,11.5223288693,41.5692958857,0.0,21933.520000000004,0.0,1.0,5.0,1.0,0.0
163,0,4299.295914177076,11.5223288693,41.5692958857,0.0,13715.97,0.0,1.0,9.0,1.0,0.0
164,0,1956.9463135597882,11.674194561099998,40.095532875500005,1.0,4148.0,0.0,0.0,6.0,0.0,0.0
165,2,1956.9463135597882,9.67897313862,39.913593504,0.0,2826.96,0.0,2.0,6.0,1.0,0.0
166,2,763.6907215972439,13.372227439300001,37.7898736298,0.0,6881.3,0.0,2.0,7.0,1.0,0.0
167,2,1376.90608619829,13.372227439300001,37.7898736298,0.0,17031.079999999998,0.0,1.0,4.0,1.0,0.0
168,2,140.29281404156777,13.372227439300001,37.7898736298,0.0,6490.230000000001,0.0,0.0,2.0,0.0,0.0
169,0,2915.035769178221,13.372227439300001,37.7898736298,3.0,23041.699999999993,0.0,1.0,8.0,1.0,0.0
170,2,636.4089346643699,13.372227439300001,37.7898736298,5.0,17601.1,40.0,2.0,5.0,1.0,1.0
171,2,1476.4687284213385,13.372227439300001,37.7898736298,10.0,24950.7,30.0,2.0,5.0,1.0,1.0
172,3,480.8423061908573,13.372227439300001,37.7898736298,0.0,15767.5,10.0,0.0,4.0,1.0,1.0
173,2,1956.9463135597882,13.2058110304,37.7876552215,0.0,15058.360000000002,0.0,0.0,4.0,0.0,0.0
174,0,786.3185948297548,13.2058110304,37.7876552215,0.0,6621.1,0.0,0.0,9.0,1.0,0.0
175,0,2885.0538371451435,13.2058110304,37.7876552215,0.0,22918.61,0.0,1.0,8.0,1.0,0.0
176,2,1022.2141732786812,13.2058110304,37.7876552215,0.0,9564.4,50.0,1.0,7.0,1.0,1.0
177,2,4337.763298672345,12.805251571,37.4183801156,0.0,27227.5,0.0,1.0,7.0,1.0,0.0
178,2,11037.876562818832,12.805251571,37.4183801156,0.0,32283.7,0.0,1.0,6.0,1.0,0.0
179,2,4330.9749367025925,12.805251571,37.4183801156,0.0,30125.4,35.0,1.0,6.0,1.0,1.0
180,2,4808.988758739385,12.805251571,37.4183801156,0.0,27748.5,0.0,2.0,4.0,1.0,0.0
181,2,6749.894585258012,12.805251571,37.4183801156,0.0,41952.9,50.0,1.0,8.0,2.0,1.0
182,2,3383.432745091197,12.805251571,37.4183801156,0.0,30481.01,149.0,2.0,6.0,2.0,1.0
183,2,8254.648155219988,12.805251571,37.4183801156,0.0,58020.19999999999,157.0,2.0,6.0,1.0,1.0
184,0,2852.2434209580024,12.805251571,37.4183801156,0.0,44328.8,150.0,2.0,4.0,1.0,1.0
185,2,220.6217640169816,12.338496255899999,37.6750209615,0.0,5555.58,0.0,0.0,5.0,1.0,1.0
186,2,1956.9463135597882,12.338496255899999,37.6750209615,2.8043478260869565,245.75,0.0,0.0,1.0,1.0,0.0
187,2,593.9816723534119,12.338496255899999,37.6750209615,0.0,12109.8,25.0,1.0,7.0,1.0,1.0
188,2,395.98778156894133,12.338496255899999,37.6750209615,0.0,17265.800000000007,0.0,1.0,8.0,1.0,1.0
189,2,1956.9463135597882,12.338496255899999,37.6750209615,0.0,353.9,0.0,0.0,1.0,1.0,0.0
190,2,1956.9463135597882,12.338496255899999,37.6750209615,0.0,13003.52,25.0,1.0,3.0,1.0,1.0
191,2,217.79327986291767,12.338496255899999,37.6750209615,0.0,13479.95,50.0,1.0,4.0,1.0,1.0
192,2,407.3017181851967,12.338496255899999,37.6750209615,0.0,12338.15,50.0,1.0,5.0,1.0,1.0
193,1,956.0276440735868,12.338496255899999,37.6750209615,0.0,11567.9,0.0,0.0,4.0,1.0,1.0
194,0,1442.526918572572,12.801715532100001,36.93031443,0.0,34739.55,0.0,5.0,3.0,2.0,0.0
195,1,5939.816723534119,12.801715532100001,36.93031443,0.0,4520.0,0.0,2.0,4.0,1.0,0.0
196,2,494.9847269611766,12.801715532100001,36.93031443,0.0,10477.0,0.0,2.0,4.0,1.0,0.0
197,1,1956.9463135597882,12.801715532100001,36.93031443,0.0,2181.5,0.0,1.0,2.0,1.0,0.0
198,2,1956.9463135597882,12.801715532100001,36.93031443,0.0,9749.0,0.0,2.0,8.0,1.0,0.0
199,1,203.6508590925984,12.878057526900001,36.9851395735,0.0,8452.4,0.0,0.0,5.0,0.0,0.0
200,2,4073.017181851968,12.801715532100001,36.93031443,0.0,30713.5,0.0,5.0,11.0,2.0,0.0
201,2,1956.9463135597882,12.801715532100001,36.93031443,0.0,17615.5,0.0,6.0,6.0,1.0,0.0
202,0,2036.508590925984,12.801715532100001,36.93031443,0.0,28968.0,0.0,0.0,4.0,1.0,0.0
203,0,4242.7262310957985,12.801715532100001,36.93031443,0.0,19484.5,0.0,2.0,7.0,1.0,0.0
204,2,1956.9463135597882,12.391070353499998,35.9335894324,32.0,43418.65,0.0,4.0,5.0,2.0,0.0
205,0,9503.706757654592,12.391070353499998,35.9335894324,15.0,36775.85,0.0,2.0,7.0,2.0,0.0
206,2,1956.9463135597882,12.391070353499998,35.9335894324,0.0,26847.52,0.0,0.0,2.0,1.0,0.0
207,3,13520.154256425281,12.391070353499998,35.9335894324,21.0,5904.4000000000015,0.0,2.0,2.0,1.0,0.0
208,0,5948.302175996309,11.3508873749,38.2271249275,18.0,24822.16,0.0,2.0,1.0,1.0,0.0
209,2,21589.253851138677,12.391070353499998,35.9335894324,16.0,158385.05000000002,0.0,2.0,4.0,1.0,0.0
210,2,2775.3086519674653,12.3059878852,37.8380133833,0.0,18018.370000000006,50.0,1.0,10.0,2.0,1.0
211,2,678.8361969753279,12.3059878852,37.8380133833,0.0,3130.84,10.0,0.0,3.0,2.0,1.0
212,2,2341.984879564881,12.3059878852,37.8380133833,22.0,33209.45,150.0,3.0,6.0,2.0,1.0
213,0,1957.3110346121955,12.3059878852,37.8380133833,3.0,4068.1,25.0,1.036979969183359,5.0,1.0,1.0
214,0,1137.0506299336744,12.3059878852,37.8380133833,0.0,16527.98,50.0,2.0,9.0,1.0,1.0
215,1,1849.8286367577687,12.3059878852,37.8380133833,9.0,13388.3,50.0,2.0,6.0,1.0,1.0
216,0,237.59266894136482,12.3059878852,37.8380133833,0.0,9459.8,25.0,1.0,4.0,1.0,1.0
217,0,1956.9463135597882,12.356296733199999,38.4524416164,0.0,44109.3,0.0,6.0,11.0,4.0,0.0
218,0,67.8836196975328,12.356296733199999,38.4524416164,0.0,16774.6,0.0,2.0,6.0,2.0,0.0
219,0,169.70904924383197,12.356296733199999,38.4524416164,0.0,12898.2,0.0,2.0,1.0,1.0,0.0
220,0,1956.9463135597882,12.356296733199999,38.4524416164,0.0,21335.05,0.0,2.0,5.0,1.0,1.0
221,0,1956.9463135597882,12.356296733199999,38.4524416164,0.0,8228.95,0.0,2.0,2.0,1.0,0.0
222,2,1956.9463135597882,12.356296733199999,38.4524416164,0.0,23126.45,0.0,2.0,7.0,2.0,0.0
223,0,365.4401527050515,12.0498233904,37.8003237608,0.0,8397.68,160.0,1.0,5.0,1.0,1.0
224,1,2208.4804274930666,12.0498233904,37.8003237608,0.0,22373.0,45.0,3.0,8.0,1.0,1.0
225,1,593.9816723534119,12.0498233904,37.8003237608,0.0,19675.13,50.0,2.0,5.0,1.0,1.0
226,3,67.8836196975328,12.0498233904,37.8003237608,0.0,15110.07,50.0,2.0,7.0,1.0,1.0
227,3,18.102298586008747,12.0498233904,37.8003237608,0.0,1820.53,0.0,0.0,3.0,1.0,1.0
228,2,1956.9463135597882,12.0498233904,37.8003237608,0.0,21124.39,100.0,1.0,7.0,2.0,1.0
229,0,641.5002061416849,12.0498233904,37.8003237608,0.0,16263.52,50.0,1.0,4.0,0.0,1.0
230,3,457.0830392967208,12.0498233904,37.8003237608,0.0,2992.94,50.0,1.0,5.0,1.0,1.0
231,3,2532.624711548786,12.0498233904,37.8003237608,0.0,22395.84,100.0,2.0,6.0,1.0,1.0
232,0,1154.58723168887,12.0498233904,37.8003237608,0.0,24055.69,100.0,2.0,8.0,2.0,1.0
233,0,1956.9463135597882,11.6454398842,38.4188571016,10.0,9218.0,0.0,2.0,5.0,1.0,0.0
234,2,226.27873232510933,11.6454398842,38.4188571016,0.0,8333.7,0.0,1.0,4.0,1.0,0.0
235,3,1956.9463135597882,11.6454398842,38.4188571016,0.0,14937.49,0.0,1.0,6.0,1.0,0.0
236,2,1956.9463135597882,11.6454398842,38.4188571016,0.0,2138.4500000000007,0.0,0.0,1.0,1.0,0.0
237,0,1956.9463135597882,11.6454398842,38.4188571016,0.0,18359.8,0.0,2.0,6.0,1.0,1.0
238,2,36.20459717201749,11.6454398842,38.4188571016,0.0,8703.7,0.0,1.0,5.0,1.0,1.0
