,segment_crop_sales___output___ethiopia_2015,crop_sales___output___ethiopia_2015,latitude___ethiopia_2015,longitude___ethiopia_2015,number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015
1185,2,767.654389009292,7.381602827989999,37.6033985811,0.0,5129.27,100.0,1.0,5.0,1.0,1.0
1186,3,16.261837524184383,7.381602827989999,37.6033985811,0.0,1325.88,0.0,5.0,5.0,1.0,0.0
1187,0,375.4571310730805,7.381602827989999,37.6033985811,0.0,3410.93,75.0,1.0,7.0,1.0,1.0
1188,1,372.58739503940086,7.381602827989999,37.6033985811,0.0,9431.2,150.0,1.0,5.0,1.0,1.0
1189,1,380.71831380149314,7.381602827989999,37.6033985811,0.0,3522.55,30.0,1.0,7.0,1.0,0.0
1190,1,573.9472067359193,7.513260457060001,37.6461378355,0.0,22252.21,262.0,2.0,5.0,2.0,1.0
1191,0,1755.3218739340198,7.513260457060001,37.6461378355,0.0,10317.44,89.0,1.0,10.0,1.0,1.0
1192,2,2463.190095574987,7.513260457060001,37.6461378355,0.0,12492.55,246.0,1.0,7.0,0.0,1.0
1193,1,628.9504807147782,7.513260457060001,37.6461378355,0.0,15434.03,20.0,0.0,5.0,1.0,1.0
1194,1,112.39799465245086,7.513260457060001,37.6461378355,0.0,12109.48,138.0,3.0,3.0,2.0,1.0
1195,0,956.5786778931987,7.513260457060001,37.6461378355,0.0,6304.3,110.0,1.0,3.0,1.0,1.0
1196,0,47.82893389465994,7.513260457060001,37.6461378355,0.0,2379.46,0.0,1.0,5.0,1.0,0.0
1197,3,1865.3284218917374,7.513260457060001,37.6461378355,0.0,15143.43,250.0,2.0,10.0,1.0,1.0
1198,1,2343.6177608383373,7.513260457060001,37.6461378355,0.0,12801.96,110.0,1.0,3.0,2.0,1.0
1199,1,1626.1837524184382,7.513260457060001,37.6461378355,0.0,9030.04,200.0,2.0,5.0,1.0,1.0
1200,1,1291.3812151558184,7.513260457060001,37.6461378355,0.0,8787.91,77.0,2.0,5.0,1.0,1.0
1201,1,40.65459381046095,7.37676330298,37.893564871399995,0.0,11163.95,50.0,1.0,8.0,1.0,0.0
1202,1,26.784202981009564,7.37676330298,37.893564871399995,8.0,9382.39,75.0,1.0,2.0,1.0,0.0
1203,0,327.149907839474,7.37676330298,37.893564871399995,0.0,7891.03,77.0,1.0,6.0,1.0,0.0
1204,0,382.6314711572795,7.37676330298,37.893564871399995,0.0,4139.01,100.0,0.0,7.0,1.0,0.0
1205,3,167.40126863130982,7.37676330298,37.893564871399995,0.0,5531.95,51.0,0.0,8.0,1.0,0.0
1206,0,124.35522812611583,7.37676330298,37.893564871399995,0.0,4199.61,47.0,1.0,7.0,1.0,0.0
1207,0,908.7497439985389,7.37676330298,37.893564871399995,0.0,6816.920000000001,35.0,1.0,5.0,1.0,0.0
1208,1,652.8649476621082,7.37676330298,37.893564871399995,0.0,15739.999999999998,125.0,2.0,8.0,1.0,0.0
1209,1,255.8847963364307,7.37676330298,37.893564871399995,0.0,5778.87,105.0,1.0,6.0,0.0,0.0
1210,0,382.6314711572795,7.37676330298,37.893564871399995,0.0,3206.01,7.0,0.0,3.0,0.0,0.0
1211,1,588.2958869043173,7.28374522639,37.757148178200005,0.0,4508.049999999998,9.0,0.0,5.0,0.0,0.0
1212,0,1580.7462652185106,7.28374522639,37.757148178200005,0.0,8432.75,44.0,0.0,6.0,1.0,0.0
1213,1,203.27296905230477,7.28374522639,37.757148178200005,0.0,1286.67,11.0,0.0,3.0,0.0,0.0
1214,1,518.9439327570603,7.28374522639,37.757148178200005,0.0,5078.88,50.0,0.0,5.0,0.0,0.0
1215,0,514.1610393675943,7.28374522639,37.757148178200005,1.0,4904.82,67.0,0.0,6.0,0.0,0.0
1216,1,23.91446694732997,7.28374522639,37.757148178200005,0.0,2825.19,7.0,0.0,7.0,0.0,0.0
1217,3,415.15514620564835,7.28374522639,37.757148178200005,0.0,6289.289999999999,35.0,2.0,6.0,1.0,0.0
1218,1,717.4340084198991,7.28374522639,37.757148178200005,0.0,6963.95,60.0,1.0,6.0,1.0,0.0
1219,2,1205.2891341454304,7.28374522639,37.757148178200005,0.0,15538.34,120.0,1.0,3.0,2.0,1.0
1220,0,903.9668506090727,7.28374522639,37.757148178200005,0.0,6654.79,98.0,0.0,6.0,0.0,0.0
1221,1,674.3879679147053,7.28374522639,37.757148178200005,0.0,8511.480000000001,99.0,1.0,8.0,1.0,0.0
1222,2,440.02619183087137,7.28374522639,37.757148178200005,0.0,7890.47,17.0,0.0,9.0,1.0,0.0
1223,1,645.6906075779092,7.442807492000001,37.865910487600004,0.0,13497.63,152.0,2.0,3.0,1.0,1.0
1224,2,746.131368756695,7.442807492000001,37.865910487600004,0.0,3685.75,44.0,2.0,7.0,1.0,0.0
1225,0,181.74994879970777,7.442807492000001,37.865910487600004,0.0,8171.760000000001,70.0,2.0,10.0,1.0,1.0
1226,0,1941.8547161231934,7.442807492000001,37.865910487600004,0.0,15391.530000000002,180.0,2.0,7.0,1.0,1.0
1227,0,456.7663186940024,7.442807492000001,37.865910487600004,0.0,12247.05,210.0,1.0,4.0,0.0,1.0
1228,1,621.7761406305792,7.442807492000001,37.865910487600004,0.0,10319.2,77.0,2.0,7.0,1.0,0.0
1229,0,167.40126863130982,7.442807492000001,37.865910487600004,0.0,6605.94,75.0,1.0,8.0,1.0,1.0
1230,0,28.697360336795963,7.442807492000001,37.865910487600004,0.0,3320.65,40.0,1.0,5.0,1.0,1.0
1231,0,1984.9007566283874,6.91156800008,38.4817078008,0.0,4894.899999999999,8.0,0.0,5.0,0.0,0.0
1232,0,860.9208101038789,6.91156800008,38.4817078008,3.0,1948.7000000000005,20.0,0.0,4.0,0.0,0.0
1233,3,11096.312663561106,6.91156800008,38.4817078008,0.0,9359.899999999998,15.0,0.0,7.0,0.0,0.0
1234,0,956.5786778931987,6.91156800008,38.4817078008,0.0,2618.350000000001,8.0,0.0,4.0,0.0,0.0
1235,0,2056.6441574703776,6.91156800008,38.4817078008,0.0,4451.85,13.0,0.0,12.0,0.0,0.0
1236,1,2630.591364206297,6.91156800008,38.4817078008,0.0,3197.600000000001,16.0,0.0,4.0,0.0,0.0
1237,2,483.0722323360654,6.91156800008,38.4817078008,3.0,2421.65,0.0,0.0,6.0,1.0,0.0
1238,1,1482.696950734458,6.91156800008,38.4817078008,0.0,1319.65,0.0,0.0,8.0,0.0,0.0
1239,0,918.3155307774707,6.91156800008,38.4817078008,4.0,1597.6,8.0,0.0,4.0,0.0,0.0
1240,2,191.31573557863976,6.91156800008,38.4817078008,0.0,561.1999999999998,12.0,0.0,3.0,0.0,0.0
1241,3,195.14205029021252,6.91156800008,38.4817078008,0.0,2261.4,19.0,0.0,5.0,0.0,0.0
1242,0,172.18416202077574,6.803102109380001,38.5126355838,0.0,1801.0,0.0,0.0,8.0,0.0,0.0
1243,1,239.14466947329967,6.803102109380001,38.5126355838,1.0,1119.8,6.0,0.0,1.0,0.0,0.0
1244,0,1611.83507225004,6.803102109380001,38.5126355838,0.0,2902.8,12.0,0.0,6.0,0.0,0.0
1245,3,1516.1772044607198,6.803102109380001,38.5126355838,0.0,3046.9,0.0,0.0,7.0,0.0,0.0
1246,2,583.5129935148512,6.803102109380001,38.5126355838,0.0,3182.2000000000007,0.0,0.0,6.0,0.0,0.0
1247,0,545.2498463991233,6.803102109380001,38.5126355838,0.0,808.0999999999998,0.0,0.0,3.0,0.0,0.0
1248,1,765.262942314559,6.803102109380001,38.5126355838,0.0,3418.2000000000007,0.0,0.0,5.0,0.0,0.0
1249,1,282.1907099784937,6.803102109380001,38.5126355838,0.0,1232.1,0.0,0.0,4.0,0.0,0.0
1250,1,325.2367504836876,6.803102109380001,38.5126355838,0.0,706.5,0.0,0.0,4.0,0.0,0.0
1251,1,602.6445670727152,6.803102109380001,38.5126355838,0.0,2538.7,0.0,0.0,4.0,0.0,0.0
1252,0,1157.4602002507706,6.803102109380001,38.5126355838,0.0,2342.2000000000007,0.0,0.0,7.0,0.0,0.0
1253,1,282.1907099784937,6.803102109380001,38.5126355838,0.0,1241.8000000000004,0.0,0.0,9.0,0.0,0.0
1254,0,392.1972579362115,6.44962796151,38.3196828622,0.0,1687.03,4.0,0.0,4.0,1.0,1.0
1255,1,198.49007566283882,6.44962796151,38.3196828622,0.0,490.85,0.0,0.0,4.0,0.0,1.0
1256,0,159.2703498692176,6.44962796151,38.3196828622,0.0,2106.640000000001,0.0,0.0,5.0,0.0,0.0
1257,1,346.75977073628457,6.44962796151,38.3196828622,0.0,1654.09,0.0,0.0,6.0,0.0,0.0
1258,1,387.4143645467455,6.44962796151,38.3196828622,0.0,1745.3199999999995,0.0,0.0,6.0,0.0,0.0
1259,1,547.6412930938562,6.44962796151,38.3196828622,0.0,507.72,0.0,5.0,3.0,0.0,1.0
1260,1,640.9077141884433,6.44962796151,38.3196828622,0.0,170.55,0.0,0.0,6.0,1.0,1.0
1261,2,435.2432984414054,6.44962796151,38.3196828622,0.0,2300.4,2.0,0.0,4.0,0.0,1.0
1262,1,114.78944134718384,6.44962796151,38.3196828622,0.0,769.6,8.0,0.0,4.0,0.0,1.0
1263,1,156.400613835538,6.44962796151,38.3196828622,0.0,912.28,2.0,0.0,4.0,0.0,1.0
1264,0,140.61706565030022,6.44962796151,38.3196828622,0.0,1920.1,0.0,0.0,6.0,0.0,0.0
1265,1,937.4471043353348,6.3989833778600005,38.8768980886,0.0,1222.85,0.0,0.0,3.0,0.0,0.0
1266,2,373.0656843783476,6.3989833778600005,38.8768980886,0.0,1399.83,0.0,0.0,4.0,2.0,0.0
1267,0,373.0656843783475,6.3989833778600005,38.8768980886,0.0,297.78,0.0,0.0,3.0,0.0,0.0
1268,3,2420.144055069793,6.3989833778600005,38.8768980886,1.0,4958.440000000001,0.0,0.0,8.0,0.0,0.0
1269,0,3969.801513256775,6.3989833778600005,38.8768980886,0.0,4285.31,0.0,0.0,5.0,0.0,0.0
1270,0,683.9537546936373,6.3989833778600005,38.8768980886,0.0,879.93,0.0,0.0,5.0,0.0,0.0
1271,0,200.88152235757173,6.3989833778600005,38.8768980886,0.0,812.61,0.0,0.0,3.0,0.0,0.0
1272,1,200.88152235757173,6.3989833778600005,38.8768980886,0.0,378.11,0.0,0.0,2.0,0.0,0.0
1273,1,282.1907099784936,6.3989833778600005,38.8768980886,0.0,1507.68,0.0,0.0,6.0,0.0,0.0
1274,0,798.7431960408211,6.3989833778600005,38.8768980886,0.0,1495.9900000000002,0.0,0.0,5.0,0.0,0.0
1275,0,291.7564967574256,6.3989833778600005,38.8768980886,0.0,2390.05,0.0,0.0,5.0,2.0,0.0
1276,0,229.57888269436768,6.3989833778600005,38.8768980886,0.0,1579.33,0.0,0.0,8.0,0.0,0.0
1277,1,358.71700420994955,6.924950093039999,38.3559681101,3.0,1662.6,0.0,0.0,6.0,0.0,0.0
1278,2,1434.8680168397982,6.924950093039999,38.3559681101,0.0,554.95,0.0,0.0,11.0,0.0,0.0
1279,3,2582.7624303116368,6.93084850884,38.595896045,0.0,2366.8,57.0,0.0,6.0,0.0,0.0
1280,1,5500.327397885893,6.93084850884,38.595896045,0.0,3659.6,50.0,0.0,9.0,0.0,1.0
1281,0,2152.302025259697,6.93084850884,38.595896045,0.0,1009.2,8.0,0.0,10.0,0.0,0.0
1282,2,478.28933894659934,6.93084850884,38.595896045,0.0,2581.96,18.0,0.0,8.0,0.0,0.0
1283,1,1004.4076117878587,6.93084850884,38.595896045,0.0,2136.0,8.0,0.0,5.0,0.0,0.0
1284,3,143.48680168397982,6.93084850884,38.595896045,0.0,2365.6,14.0,0.0,6.0,0.0,0.0
1285,2,2224.045426101687,6.93084850884,38.595896045,0.0,1529.6,25.0,0.0,6.0,0.0,1.0
1286,2,143.48680168397982,6.93084850884,38.595896045,0.0,1839.1,10.0,0.0,8.0,0.0,0.0
1287,0,956.5786778931987,6.93084850884,38.595896045,6.0,2382.7,0.0,0.0,7.0,0.0,0.0
1288,2,1205.2891341454304,6.93084850884,38.595896045,0.0,1550.3,0.0,0.0,6.0,0.0,0.0
1289,0,3061.051769258236,6.93084850884,38.595896045,2.0,5218.4000000000015,10.0,0.0,7.0,0.0,0.0
1290,2,451.5051359655898,6.655806762669999,38.3245737951,2.0,2389.31,10.0,0.0,6.0,0.0,0.0
1291,2,284.5821566732266,6.655806762669999,38.3245737951,0.0,3356.36,4.0,0.0,6.0,0.0,0.0
1292,3,528.5097195359923,6.655806762669999,38.3245737951,0.0,11336.83,0.0,0.0,10.0,0.0,0.0
1293,1,450.5485572876966,6.655806762669999,38.3245737951,0.0,3957.02,50.0,0.0,9.0,0.0,0.0
1294,1,312.801227671076,6.655806762669999,38.3245737951,0.0,3730.9,0.0,0.0,3.0,0.0,0.0
1295,1,344.3683240415516,6.655806762669999,38.3245737951,0.0,6978.98,0.0,0.0,8.0,0.0,0.0
1296,2,521.3353794517934,6.655806762669999,38.3245737951,0.0,9803.3,0.0,0.0,8.0,0.0,0.0
1297,1,132.96443622715464,6.655806762669999,38.3245737951,0.0,1902.56,0.0,0.0,5.0,0.0,0.0
1298,2,261.14597906484323,6.655806762669999,38.3245737951,0.0,6137.299999999998,70.0,0.0,8.0,0.0,0.0
1299,1,188.92428888390674,6.655806762669999,38.3245737951,0.0,1793.98,0.0,0.0,7.0,0.0,0.0
1300,2,208.05586244177076,6.655806762669999,38.3245737951,0.0,4626.94,50.0,0.0,7.0,0.0,0.0
1301,3,275.0163698942946,6.655806762669999,38.3245737951,0.0,1353.64,20.0,0.0,2.0,0.0,0.0
1302,2,119.57233473664984,6.27761186614,38.3115215185,0.0,252.56,0.0,0.0,6.0,0.0,0.0
1303,1,645.6906075779092,6.27761186614,38.3115215185,0.0,722.35,0.0,0.0,8.0,0.0,0.0
1304,0,884.8352770512088,6.27761186614,38.3115215185,0.0,593.9200000000002,0.0,0.0,2.0,0.0,0.0
1305,0,1004.4076117878587,6.27761186614,38.3115215185,0.0,10783.94,0.0,0.0,5.0,0.0,0.0
1306,2,1817.4994879970777,6.27761186614,38.3115215185,0.0,339.2600000000001,0.0,0.0,5.0,0.0,0.0
1307,3,573.9472067359193,6.27761186614,38.3115215185,0.0,1164.05,0.0,0.0,6.0,0.0,0.0
1308,2,243.92756286276568,6.27761186614,38.3115215185,0.0,416.03,0.0,0.0,6.0,0.0,0.0
1309,2,286.97360336795964,6.27761186614,38.3115215185,0.0,376.47,0.0,0.0,6.0,0.0,0.0
1310,2,2032.7296905230476,6.27761186614,38.3115215185,0.0,2454.4,0.0,0.0,4.0,0.0,0.0
1311,2,894.4010638301409,6.13878361273,38.2843372409,0.0,5563.25,0.0,2.0,5.0,1.0,0.0
1312,3,358.71700420994955,6.13878361273,38.2843372409,0.0,456.11,0.0,0.0,8.0,0.0,0.0
1313,0,1219.6378143138284,6.13878361273,38.2843372409,0.0,3717.89,0.0,0.0,9.0,0.0,0.0
1314,2,962.318149960558,6.13878361273,38.2843372409,0.0,1428.27,0.0,0.0,5.0,0.0,0.0
1315,0,1300.9470019347505,6.13878361273,38.2843372409,0.0,1505.28,0.0,0.0,7.0,1.0,0.0
1316,2,550.0327397885893,6.13878361273,38.2843372409,0.0,1234.26,0.0,0.0,5.0,0.0,0.0
1317,2,191.31573557863976,6.13878361273,38.2843372409,0.0,4383.4,25.0,0.0,3.0,1.0,0.0
1318,0,133.92101490504783,5.98301240509,38.1616652609,0.0,5650.730000000001,0.0,0.0,5.0,0.0,0.0
1319,0,2238.394106270085,5.98301240509,38.1616652609,0.0,9890.9,0.0,0.0,9.0,0.0,0.0
1320,0,655.2563943568413,5.98301240509,38.1616652609,0.0,865.49,0.0,0.0,4.0,0.0,0.0
1321,0,167.40126863130982,5.98301240509,38.1616652609,0.0,473914.87,0.0,0.0,6.0,0.0,0.0
1322,0,1434.8680168397982,5.98301240509,38.1616652609,0.0,3328.01,0.0,0.0,6.0,0.0,0.0
1323,0,717.4340084198991,5.98301240509,38.1616652609,0.0,90513.66,0.0,0.0,6.0,0.0,0.0
1324,0,1898.8086756179998,5.98301240509,38.1616652609,0.0,10332.61,0.0,0.0,6.0,0.0,0.0
1325,0,215.23020252596973,5.98301240509,38.1616652609,0.0,4198.16,0.0,0.0,6.0,0.0,0.0
1326,0,143.48680168397982,5.98301240509,38.1616652609,0.0,843.89,0.0,0.0,3.0,0.0,0.0
1327,0,33.48025372626196,5.98301240509,38.1616652609,0.0,429.61,0.0,0.0,2.0,0.0,0.0
1328,2,2678.420298100957,5.98301240509,38.1616652609,3.0,7092.8,0.0,0.0,9.0,0.0,0.0
1329,0,502.20380589392937,5.98301240509,38.1616652609,1.0,3924.37,0.0,0.0,3.0,0.0,0.0
1330,0,789.177409261889,6.40123809791,38.3446012616,2.0,4500.32,0.0,0.0,3.0,1.0,0.0
1331,2,1384.6476362504056,6.40123809791,38.3446012616,8.0,9902.95,0.0,0.0,7.0,0.0,0.0
1332,2,1495.1324735470696,6.40123809791,38.3446012616,0.0,2606.72,0.0,0.0,9.0,0.0,0.0
1333,2,2977.351134942581,6.40123809791,38.3446012616,2.0,6158.480000000001,0.0,0.0,4.0,0.0,0.0
1334,2,263.05913642062967,6.40123809791,38.3446012616,1.0,1192.71,0.0,0.0,6.0,0.0,0.0
1335,2,33.48025372626196,6.40123809791,38.3446012616,0.0,327.93,0.0,0.0,7.0,0.0,0.0
1336,3,1291.3812151558184,6.40123809791,38.3446012616,2.0,3503.6800000000007,0.0,0.0,5.0,0.0,0.0
1337,0,320.45385709422163,6.40123809791,38.3446012616,0.0,433.6,0.0,0.0,5.0,0.0,0.0
1338,1,1147.8944134718386,6.40123809791,38.3446012616,0.0,1633.48,0.0,0.0,2.0,1.0,0.0
1339,0,275.0163698942946,6.40123809791,38.3446012616,13.0,6967.89,0.0,0.0,7.0,0.0,0.0
1340,2,2080.5586244177075,6.40123809791,38.3446012616,2.0,4606.84,0.0,0.0,10.0,0.0,0.0
1341,2,1013.9733985667908,6.40123809791,38.3446012616,1.0,2091.83,0.0,0.0,1.0,0.0,0.0
1342,0,3013.2228353635765,5.9452540778400005,38.322510836999996,1.0,1664.2,0.0,0.0,1.0,1.0,0.0
1343,1,478.28933894659934,5.9452540778400005,38.322510836999996,0.0,171.48,0.0,0.0,4.0,1.0,0.0
1344,0,4304.604050519394,5.9452540778400005,38.322510836999996,0.0,2083.4500000000007,0.0,0.0,7.0,1.0,0.0
1345,2,4974.209125044634,5.9452540778400005,38.322510836999996,2.0,3089.61,0.0,0.0,8.0,1.0,0.0
1346,0,2295.788826943677,5.9452540778400005,38.322510836999996,9.0,3427.87,0.0,0.0,7.0,0.0,0.0
1347,0,7174.3400841989915,5.9452540778400005,38.322510836999996,13.0,23707.53,0.0,0.0,6.0,1.0,0.0
1348,2,7509.1426214616085,5.9452540778400005,38.322510836999996,0.0,6881.51,0.0,0.0,8.0,1.0,0.0
1349,1,10713.681192403828,5.9452540778400005,38.322510836999996,10.0,29341.980000000003,0.0,0.0,8.0,1.0,1.0
1350,2,3348.0253726261963,5.9452540778400005,38.322510836999996,4.0,7381.809999999998,0.0,0.0,9.0,1.0,1.0
1351,1,478.28933894659934,5.9452540778400005,38.322510836999996,0.0,1501.18,0.0,0.0,3.0,1.0,0.0
1352,3,0.9565786778931988,6.94992604668,37.886494052399996,0.0,3560.34,4.0,0.0,6.0,0.0,0.0
1353,1,57.39472067359193,6.94992604668,37.886494052399996,0.0,1133.1,8.0,0.0,7.0,1.0,0.0
1354,0,86.0920810103879,6.94992604668,37.886494052399996,2.0,10711.59,25.0,1.0,4.0,2.0,1.0
1355,0,126.74667482084885,6.94992604668,37.886494052399996,0.0,2505.4,1.0,0.0,2.0,0.0,0.0
1356,1,286.97360336795964,6.94992604668,37.886494052399996,8.0,10594.249999999998,32.0,2.0,6.0,0.0,0.0
1357,1,138.22561895556723,6.94992604668,37.886494052399996,2.0,9185.56,84.0,1.0,4.0,2.0,0.0
1358,1,908.7497439985389,6.94992604668,37.886494052399996,0.0,8193.49,0.0,1.0,4.0,0.0,0.0
1359,0,359.1952935488961,6.94992604668,37.886494052399996,0.0,3197.4500000000007,7.0,1.0,6.0,1.0,0.0
1360,2,798.7431960408211,6.94992604668,37.886494052399996,0.0,7711.18,30.0,1.0,4.0,0.0,0.0
1361,1,9.565786778931988,6.94992604668,37.886494052399996,0.0,4841.87,4.0,0.0,5.0,0.0,0.0
1362,2,143.48680168397982,6.88872100597,37.9522518332,0.0,2121.75,0.0,0.0,4.0,0.0,0.0
1363,1,71.74340084198991,6.909907560630001,37.774162366999995,0.0,164.9,0.0,0.0,6.0,0.0,0.0
1364,0,985.2760382299948,6.9021011663800005,37.7348762189,6.0,4866.3499999999985,117.0,2.0,6.0,2.0,0.0
1365,0,1064.1937791561836,6.9021011663800005,37.7348762189,0.0,6446.910000000002,3.0,1.0,3.0,1.0,0.0
1366,0,275.0163698942946,6.9021011663800005,37.7348762189,0.0,1503.4,12.0,0.0,2.0,0.0,0.0
1367,0,260.6676897258966,6.9021011663800005,37.7348762189,0.0,1628.8000000000004,0.0,0.0,6.0,0.0,0.0
1368,0,1186.1575605875664,6.9021011663800005,37.7348762189,4.0,4679.5999999999985,13.0,2.0,6.0,0.0,0.0
1369,0,427.1123796793132,6.9021011663800005,37.7348762189,0.0,8343.060000000001,5.0,1.0,6.0,1.0,0.0
1370,0,1181.3746671981005,6.9021011663800005,37.7348762189,0.0,5059.660000000002,6.0,0.0,2.0,0.0,0.0
1371,0,523.7268261465264,6.9021011663800005,37.7348762189,0.0,9126.95,110.0,1.0,4.0,1.0,0.0
1372,1,195.6203396291592,6.9021011663800005,37.7348762189,0.0,3447.7799999999993,0.0,0.0,4.0,0.0,0.0
1373,0,1609.4436255553067,6.9021011663800005,37.7348762189,7.0,12244.2,71.0,0.0,7.0,1.0,1.0
1374,0,43.046040505193936,6.9021011663800005,37.7348762189,0.0,1276.6,0.0,0.0,1.0,2.0,0.0
1375,0,11.957233473664985,6.78301858962,37.5509812536,0.0,1777.0000000000002,0.0,0.0,6.0,1.0,0.0
1376,3,23.91446694732997,6.78301858962,37.5509812536,0.0,1096.4499999999996,2.0,0.0,8.0,0.0,1.0
1377,3,76.5262942314559,6.78301858962,37.5509812536,0.0,1980.2000000000005,1.0,0.0,4.0,0.0,1.0
1378,2,62.177614063057916,6.78301858962,37.5509812536,0.0,2007.9,5.0,1.0,7.0,1.0,1.0
1379,1,222.40454261016876,6.78301858962,37.5509812536,1.0,3304.4999999999995,4.0,0.0,2.0,0.0,1.0
1380,3,389.8058112414785,6.78301858962,37.5509812536,1.0,1623.6099999999994,19.0,1.0,8.0,2.0,1.0
1381,0,389.8058112414785,6.78301858962,37.5509812536,0.0,1384.5000000000002,16.0,1.0,4.0,1.0,1.0
1382,2,198.96836500178532,6.78301858962,37.5509812536,0.0,1671.39,18.0,0.0,4.0,1.0,1.0
1383,0,272.62492319956164,6.706858474369999,37.409545286,0.0,4017.51,0.0,0.0,7.0,0.0,0.0
1384,3,698.3024348620352,6.706858474369999,37.409545286,0.0,12602.19,2.0,0.0,8.0,0.0,0.0
1385,3,528.5097195359923,6.706858474369999,37.409545286,0.0,12835.04,18.0,0.0,4.0,0.0,0.0
1386,3,86.0920810103879,6.706858474369999,37.409545286,0.0,2742.72,0.0,0.0,6.0,0.0,0.0
1387,0,74.1348475367229,6.706858474369999,37.409545286,0.0,3706.01,11.0,0.0,5.0,0.0,0.0
1388,3,298.9308368416246,6.706858474369999,37.409545286,0.0,1865.85,0.0,0.0,4.0,0.0,0.0
1389,2,600.2531203779822,6.706858474369999,37.409545286,0.0,8403.460000000001,10.0,0.0,7.0,0.0,0.0
1390,3,999.6247183983928,6.706858474369999,37.409545286,0.0,8249.82,25.0,0.0,6.0,0.0,0.0
1391,2,95.65786778931988,6.706858474369999,37.409545286,0.0,2864.28,0.0,1.0,6.0,0.0,0.0
1392,2,373.0656843783476,6.706858474369999,37.409545286,0.0,2802.080000000001,3.0,1.0,2.0,0.0,0.0
1393,2,270.2334765048287,6.706858474369999,37.409545286,0.0,5824.97,0.0,0.0,5.0,1.0,0.0
1394,3,124.35522812611583,6.706858474369999,37.409545286,0.0,1367.5400000000004,0.0,0.0,5.0,0.0,0.0
1395,2,47.82893389465994,5.83633941337,36.6070302097,0.0,5560.2,0.0,0.0,6.0,0.0,0.0
1396,2,119.57233473664984,5.83633941337,36.6070302097,14.0,24613.799999999992,0.0,2.0,3.0,0.0,1.0
1397,2,707.8682216409671,5.83633941337,36.6070302097,0.0,40081.4,50.0,2.0,5.0,0.0,1.0
1398,0,506.9866992833954,5.83633941337,36.6070302097,2.0,35783.0,25.0,4.0,7.0,0.0,1.0
1399,0,1937.0718227337281,5.83633941337,36.6070302097,60.0,78909.29999999999,0.0,6.0,11.0,0.0,1.0
1400,0,363.49989759941553,5.83633941337,36.6070302097,1.0,41128.0,100.0,8.0,5.0,2.0,1.0
1401,0,167.40126863130982,5.83633941337,36.6070302097,2.0,5108.799999999998,0.0,0.0,7.0,0.0,0.0
1402,0,47.82893389465994,5.83633941337,36.6070302097,12.0,6421.5,113.0,1.0,4.0,1.0,1.0
1403,0,564.3814199569872,5.83633941337,36.6070302097,0.0,16391.800000000007,0.0,1.0,5.0,1.0,1.0
1404,0,57.39472067359193,5.83633941337,36.6070302097,8.0,5274.5,0.0,0.0,6.0,0.0,1.0
1405,3,339.5854306520856,6.2001058893900005,36.5861907555,0.0,7488.4,0.0,0.0,4.0,2.0,0.0
1406,0,1889.242888839068,6.1363086863100005,36.6759763471,0.0,9764.2,0.0,0.0,5.0,2.0,0.0
1407,2,1993.5099647294267,6.1363086863100005,36.6759763471,19.0,13353.9,0.0,0.0,4.0,2.0,0.0
1408,2,1158.4167789286635,6.1363086863100005,36.6759763471,0.0,13773.4,0.0,0.0,7.0,3.0,0.0
1409,2,11.957233473664985,6.1363086863100005,36.6759763471,0.0,243.4,0.0,0.0,1.0,1.0,0.0
1410,1,334.80253726261964,6.1363086863100005,36.6759763471,0.0,3671.2,0.0,0.0,2.0,1.0,0.0
1411,2,161.6617965639506,6.1363086863100005,36.6759763471,0.0,2152.1,0.0,0.0,4.0,1.0,0.0
1412,0,1243.0739919222121,6.1363086863100005,36.6759763471,4.0,19911.0,0.0,0.0,9.0,3.0,0.0
1413,1,81.3091876209219,6.1363086863100005,36.6759763471,8.0,7906.299999999997,12.0,0.0,8.0,1.0,1.0
1414,1,11.000654795771787,6.1363086863100005,36.6759763471,0.0,1385.2,0.0,0.0,2.0,1.0,0.0
1415,2,660.0392877463072,4.8070976028,36.0818398582,0.0,5654.1,20.0,0.0,7.0,0.0,1.0
1416,1,358.71700420994955,7.82727102592,35.3924934526,0.0,17420.9,0.0,2.0,6.0,2.0,0.0
1417,2,191.31573557863976,7.82727102592,35.3924934526,0.0,10005.3,0.0,1.0,6.0,1.0,0.0
1418,1,167.40126863130982,7.82727102592,35.3924934526,0.0,24906.400000000005,0.0,1.0,7.0,1.0,0.0
1419,2,191.31573557863976,7.82727102592,35.3924934526,0.0,5749.299999999998,0.0,2.0,4.0,2.0,0.0
1420,2,1100.0654795771786,7.82727102592,35.3924934526,0.0,7559.499999999999,0.0,2.0,4.0,1.0,0.0
1421,0,2826.6899931744024,7.2755685944899975,35.3761222945,3.0,12340.8,0.0,0.0,7.0,0.0,0.0
1422,0,1578.3548185237778,7.2755685944899975,35.3761222945,0.0,4742.0999999999985,0.0,0.0,2.0,0.0,0.0
1423,2,573.9472067359193,7.2755685944899975,35.3761222945,0.0,1030.9,0.0,0.0,1.0,0.0,0.0
