,clustered,input,method,model,mse,roc_auc,scaled_mse,segment
0,False,Highly correlated all,,Lasso,0.7709315603121021,0.5,0.7709315603121019,
1,True,Highly correlated all,clustered,Lasso,0.7991156455889546,0.5,0.7991156455889544,"number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015"
2,False,Highly correlated policy,,Lasso,0.8293973292860595,0.5,0.8293973292860592,
3,True,Highly correlated policy,clustered,Lasso,0.8304349710700435,0.5,0.8304349710700433,"number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015"
